,Site,Habitat,Protection,Cluster,GPS file name,Month,Elevation,Lat,Long,Primary1000,Primary1000km,Secondary200,Secondary200km,House1000,House1000km,Non_Ground_Truthed_Habitat,Habitat_code,Dist_Corc,Dist_Corc_km,Dist_Corc_scaled,Secondary50,OldGrowth50,Secondary100,OldGrowth100,Secondary200,OldGrowth200,Secondary300,OldGrowth300,OldGrowth400,Secondary400,Secondary500,OldGrowth500,Secondary750,OldGrowth750,Secondary1000,OldGrowth1000,Secondary2000,OldGrowth2000,Secondary3000,OldGrowth3000,OldGrowth4000,Secondary4000,OldGrowth5000,Secondary5000,Mangrove50,Mangrove100,Mangrove200,Mangrove300,Mangrove400,Mangrove500,Mangrove750,Mangrove1000,Mangrove2000,Mangrove3000,Mangrove4000,Mangrove5000,ForestCover50,ForestCover100,ForestCover200,ForestCover300,ForestCover400,ForestCover500,ForestCover750,ForestCover1000,ForestCover2000,ForestCover3000,ForestCover4000,ForestCover5000,Diversity50,Diversity100,Diversity200,Diversity300,Diversity400,Diversity500,Diversity750,Diversity1000,Diversity2000,Diversity3000,Diversity4000,Diversity5000
124,Lomas_Site_7,Secondary,GD Forest Reserve,Lomas,LOMAS7 S,February,121.810402,8.764519,-83.288108,2977.491502,2.977491502,0,0,753.5724984,0.753572498,Old Growth,OG,36963.60588,36.96360588,0.724051374,1,0,1,0,1,0,1,0,0,1,0.992320592,0,0.947536924,0,0.934119622,0,0.932170166,0.028390545,0.8822301,0.049401104,0.063804636,0.767185977,0.083157193,0.679378868,0,0,0,0,0,0,0,0,0,0,0,0.00697439,1,1,1,1,1,0.992320592,0.947536924,0.934119622,0.960560711,0.931631204,0.830990613,0.762536061,0,0,0,0,0,0.045042517,0.234767625,0.28092552,0.228139415,0.52425518,0.900736098,1.164582825
125,Lomas_Site_8,Secondary,GD Forest Reserve,Lomas,LOMAS 8 E,February,148.212646,8.764836,-83.285471,2677.24453,2.67724453,0,0,757.6402172,0.757640217,Exposed_Urban,GRA,36022.69458,36.02269458,0.705620594,1,0,1,0,0.992734074,0,0.976553512,0,0,0.982966361,0.971874011,0,0.944851918,0,0.912365385,0,0.928388065,0.033834875,0.86134014,0.056304765,0.068967591,0.757598629,0.08801513,0.679240792,0,0,0,0,0,0,0,0.007966286,0,0,0.000612592,0.004842772,1,1,0.992734074,0.976553512,0.982966361,0.971874011,0.944851918,0.912365385,0.96222294,0.917644905,0.82656622,0.767255922,0,0,0.04302095,0.111164925,0.089199,0.146907213,0.244725424,0.397145067,0.243505357,0.592011664,0.925726957,1.171051891
126,Lomas_Site_9,Secondary,GD Forest Reserve,Lomas,LOMOS9SE,February,106.522743,8.765113,-83.296174,2155.000726,2.155000726,90.7113449,0.090711345,753.5724984,0.753572498,Grassland,GRA,37534.28003,37.53428003,0.735229867,1,0,0.995594007,0,0.927418014,0,0.949757206,0,0,0.971741571,0.981915824,0,0.989976216,0,0.979501414,0,0.949782703,0.009663989,0.897470793,0.021264091,0.044223721,0.779084301,0.064942711,0.673431755,0,0,0,0,0,0,0,0,0.000406443,0.00091552,0.000697043,0.013789631,1,0.995594007,0.927418014,0.949757206,0.971741571,0.981915824,0.989976216,0.979501414,0.959446692,0.918734884,0.823308022,0.738374466,0,0.028297857,0.260267113,0.199229516,0.128635174,0.090486361,0.056110796,0.09997323,0.257223064,0.473087633,0.909117652,1.219766011
127,LosAves_Site_1,Secondary,Wildlife Refuge,Carate,Los Aves,April,19,8.438563,-83.439078,0,0,0,0,5273.378285,5.273378285,Old Growth,OG,4463.068577,4.463068577,0.087423585,1,0,0.888586392,0,0.622125587,0,0.487273989,0,0,0.483194619,0.503020666,0,0.489271299,0,0.522905446,0.00174469,0.463843884,0.058066365,0.39812381,0.094475963,0.112515476,0.381680217,0.123234701,0.364033535,0,0,0,0,0,0,0,0,0,0,0,0.002829016,1,1,1,1,1,0.7,0.7,0.702980206,0.876092168,0.822638742,0.778791941,0.753476558,0,0.349460658,0.831234946,1.000601644,1.015066023,1.012595506,0.988603885,0.848546177,0.876869243,1.011548115,0.999679293,1.039771404
128,LosPlanes_Site_1,Old Growth,Corcovado NP,Drake,LOS PLANES 1 N,April,95.293503,8.636111,-83.663416,0,0,0,0,0,0,Secondary,SEC,4218.789383,4.218789383,0.082638589,0,1,0,1,0.114005467,0.885994533,0.327213321,0.672786679,0.607507986,0.392492014,0.438139197,0.561860803,0.50815903,0.49184097,0.513047977,0.486952023,0.531938154,0.456790801,0.576374345,0.401996787,0.358929641,0.622570936,0.332272773,0.641177473,0,0,0,0,0,0,0,0,0.000301617,0.001120661,0.001308692,0.001675079,1,1,1,1,1,1,1,1,0.988728955,0.978371132,0.981500577,0.973450246,0,0,0.354808648,0.632187565,0.669849753,0.685474017,0.693014035,0.692806642,0.745629585,0.771252782,0.741976617,0.760587203
129,LosPlanes_Site_10,Old Growth,GD Forest Reserve,Drake,LOS PLANOS 10 E,April,106.222672,8.669567,-83.696887,0,0,0,0,2679.717939,2.679717939,Old Growth,OG,4856.616342,4.856616342,0.095132487,0.143935288,0.856064712,0.366249764,0.633750236,0.582085129,0.417914871,0.528485034,0.471514966,0.628121638,0.371878362,0.277591645,0.720260319,0.384265252,0.568198131,0.458503697,0.423452764,0.547917614,0.322478718,0.434654301,0.278943009,0.228523239,0.386278883,0.213279619,0.348070806,0,0,0,0,0,0,0.000802484,0.002813482,0.00351675,0.002616299,0.002194041,0.002306279,1,1,1,1,1,0.997851964,0.952463383,0.881956461,0.870396332,0.71359731,0.614802122,0.561350425,0.412043359,0.656929532,0.679610048,0.691523507,0.659947814,0.605306494,0.868134435,1.058923704,1.058562433,1.144155778,1.088867775,0.970863961
130,LosPlanes_Site_11,Secondary,GD Forest Reserve,Drake,LOS PLANES 11 E,April,94.694969,8.669232,-83.702263,0,0,0,0,0,0,Mangrove,MAN,4539.047669,4.539047669,0.08891188,1,0,0.900037123,0.099962877,0.597732625,0.402267375,0.504764732,0.488652789,0.525945604,0.467773131,0.467416137,0.528564124,0.47601413,0.515160333,0.470914056,0.500288293,0.469951734,0.292774499,0.386605555,0.234085007,0.211637446,0.344844743,0.195919873,0.319749565,0,0,0,0.006582479,0.006281265,0.004019739,0.006681913,0.004019195,0.005110386,0.003186206,0.002581046,0.003534961,1,1,1,0.993417521,0.993718735,0.995980261,0.991174463,0.971202349,0.762726233,0.620690562,0.556482189,0.515669438,0,0.325001398,0.673920305,0.728080713,0.725198317,0.714669338,0.741681512,0.814918731,1.222548949,1.178833107,1.115985751,1.087210982
131,LosPlanes_Site_12,Secondary,Unprotected,Drake,LOS PLANES 12 E,April,108.890625,8.675769,-83.6929,0,0,0,0,4968.635795,4.968635795,Secondary,SEC,4502.044907,4.502044907,0.088187062,0.565429511,0.434570489,0.343037741,0.527857945,0.311005156,0.529116239,0.473918132,0.355141912,0.352240503,0.449291859,0.497771668,0.341911727,0.543802375,0.311572652,0.581947653,0.290877819,0.510302565,0.355649329,0.449475445,0.257323784,0.209811163,0.36274696,0.190572344,0.335401836,0,0,0,0,0,0,0,0.00011383,0.002940423,0,0.00185511,0.001592632,1,0.870895686,0.840121395,0.829060044,0.801532362,0.839683395,0.855375027,0.872825472,0.865951894,0.706799229,0.572558123,0.52597418,0.684560534,0.968578323,0.993156507,1.113032419,1.207853196,1.134648533,1.078182891,1.041367022,1.081753447,1.108033021,1.106648027,1.038286592
132,LosPlanes_Site_13,Grassland,Unprotected,Drake,LOS PLANES 13 N,April,92.251221,8.676337,-83.681591,0,0,438.0033591,0.438003359,11622.36968,11.62236968,Secondary,SEC,4848.613352,4.848613352,0.094975722,0,0,0.049334589,0.00000328,0.333496014,0.091751606,0.476367767,0.15647407,0.20029201,0.518337947,0.563509515,0.179250553,0.537662539,0.206456889,0.571352637,0.196093331,0.559272705,0.310075148,0.490001595,0.285368941,0.241508939,0.448234249,0.225814772,0.393644718,0,0,0,0.003350305,0.001884337,0.001205894,0.000535906,0.000301434,0.0000754,0.000871119,0.001347026,0.001882558,0,0.049337869,0.42524762,0.632841837,0.718629957,0.742760068,0.744119428,0.767445968,0.869347853,0.775370536,0.689743188,0.61945949,0,0.196595834,0.903691483,1.030445206,1.030791828,1.055126494,1.152165778,1.111184003,1.030502827,1.050848658,1.027946602,1.011094438
133,LosPlanes_Site_2,Secondary,Corcovado NP,Drake,LOS PLANES NE,April,150.14473,8.64037,-83.66232,0,0,0,0,635.8381447,0.635838145,Secondary,SEC,0,0,0,1,0,0.960892221,0.039107779,0.718128378,0.281871622,0.514527663,0.485472337,0.526572457,0.473427544,0.484362725,0.515637275,0.514453113,0.485546887,0.561438011,0.438561989,0.518459901,0.454800486,0.569886661,0.406000843,0.349578781,0.627098,0.340738864,0.628027151,0,0,0,0,0,0,0,0,0,0.001225609,0,0.001645114,1,1,1,1,1.000000001,1,1,1,0.973260387,0.975887504,0.976676781,0.968766015,0,0.165098181,0.594712316,0.692725015,0.691734324,0.692658052,0.692729337,0.685578809,0.794894325,0.781091588,0.74421217,0.785641656
134,LosPlanes_Site_3,Secondary,GD Forest Reserve,Drake,LOS PLANES 03 S,April,178.828903,8.644967,-83.662965,0,0,0,0,845.2414916,0.845241492,Secondary,SEC,0,0,0,1,0,0.998555446,0.001444554,0.681110215,0.318889784,0.585807642,0.414192358,0.392415502,0.607584499,0.64131512,0.35868488,0.675907955,0.324092045,0.631954684,0.357471044,0.542329389,0.422080888,0.569496658,0.404381091,0.34875342,0.618922104,0.346301612,0.614828222,0,0,0,0,0,0,0,0,0,0.0009046,0.001291131,0.001560577,1,1,0.999999999,1,1.000000001,1,1,0.989425728,0.964410277,0.973877749,0.967675524,0.961129834,0,0.010890828,0.626029774,0.678348128,0.669816316,0.652657767,0.629915536,0.705864418,0.8146274,0.786154753,0.783133381,0.810411655
135,LosPlanes_Site_4,Secondary,GD Forest Reserve,Drake,LOS PLANES 4 SE,April,177.361786,8.647903,-83.665727,0,0,40.18113327,0.040181133,4777.517453,4.777517453,Secondary,SEC,315.1275107,0.315127511,0.006172788,1,0,0.999921811,0.0000782,0.897288837,0.102711164,0.910821262,0.089178738,0.097505163,0.90054009,0.893773425,0.08713679,0.691749169,0.240603962,0.634656985,0.2803138,0.53023654,0.421859917,0.56665799,0.404463142,0.34908019,0.610589449,0.339616796,0.613247848,0,0,0,0,0,0,0,0,0,0.001105752,0.001730273,0.001598609,1,1,1,1,0.998045253,0.980910215,0.932353131,0.914970785,0.952096457,0.971121132,0.959669639,0.952864644,0,0.000817675,0.330999496,0.300633594,0.333511229,0.3885801,0.779900481,0.854652385,0.846056818,0.794943046,0.81609646,0.837155897
136,LosPlanes_Site_5,Secondary,GD Forest Reserve,Drake,LOS PLANES 5 SW,April,122.214767,8.661952,-83.68319,0,0,0,0,19397.71131,19.39771131,Secondary,SEC,649.819279,0.649819279,0.012728805,1,0,0.947291769,0.052708231,0.846789943,0.153210057,0.781740546,0.218259454,0.22152194,0.765183106,0.713527291,0.210644946,0.594148972,0.201021393,0.541421974,0.250538608,0.535060001,0.32977744,0.55733263,0.345095003,0.326719041,0.535108288,0.273161895,0.487121266,0,0,0,0,0,0,0.002245271,0.002713044,0.000773431,0.001579872,0,0.002233114,1,1,1,1,0.986705046,0.924172237,0.795170365,0.791960582,0.864837441,0.902427633,0.861827329,0.760283161,0,0.206413545,0.428237081,0.524696167,0.596118148,0.767993235,0.982064707,1.032688205,1.031682062,0.971439234,1.001844302,0.958894065
137,LosPlanes_Site_6,Secondary,GD Forest Reserve,Drake,LOS PLANES 6 NE,April,80.998734,8.668295,-83.665637,0,0,446.8180003,0.446818,392.9264707,0.392926471,Secondary,SEC,2993.463013,2.993463013,0.058636623,0.924357293,0.075642707,0.737627394,0.262372606,0.432340064,0.567659936,0.310352481,0.689647519,0.630117322,0.369882678,0.418084805,0.581915195,0.547687782,0.452312218,0.583804935,0.414459422,0.591637974,0.320400274,0.603179681,0.294785434,0.308384766,0.565688626,0.300010176,0.52803526,0,0,0,0,0,0,0,0,0,0.001105629,0.001324317,0.001706593,1,1,1,1,1,1,1,0.998264357,0.912038248,0.897965115,0.874073392,0.828045436,0.26799617,0.575523988,0.683963298,0.619382401,0.65889321,0.679666294,0.688592011,0.690277076,0.890580492,0.939606357,0.907451709,0.910355349
138,LosPlanes_Site_7,Secondary,GD Forest Reserve,Drake,LOS PLANES 7 SE,April,104.696472,8.665712,-83.669957,0,0,0,0,1615.118247,1.615118247,Old Growth,OG,2898.710359,2.898710359,0.056780586,0.980306463,0.019693537,0.86407648,0.135923521,0.809866059,0.190133942,0.767053339,0.232946661,0.363536331,0.636463669,0.509691403,0.490308597,0.413218179,0.578921536,0.475909374,0.479189732,0.576092634,0.322199406,0.581045502,0.327397076,0.327059623,0.56306905,0.296256563,0.535028762,0,0,0,0,0,0,0,0,0,0.000335053,0.000873105,0.00200461,1,1,1,1,1,1,0.992139715,0.955099106,0.89829204,0.908442578,0.890128673,0.831285325,0.096844006,0.397493914,0.486417123,0.542812384,0.655425772,0.692959322,0.719715943,0.845236868,0.918032878,0.944976427,0.903756023,0.928192255
139,LosPlanes_Site_8,Old Growth,GD Forest Reserve,Drake,LOS PLANES 8 SE,April,159.138321,8.662137,-83.67185,0,0,172.6983034,0.172698303,10330.08003,10.33008003,Secondary,SEC,2674.262219,2.674262219,0.052384046,0,1,0,0.997494024,0.091947726,0.839272972,0.138819106,0.812041216,0.748020168,0.218928848,0.35801613,0.588789594,0.457691384,0.378129017,0.501491113,0.343760574,0.591859753,0.313205529,0.576771169,0.341778829,0.346085885,0.567768055,0.299022589,0.553337643,0,0,0,0,0,0,0,0,0.000595259,0,0.00138194,0.001952858,1,0.997494024,0.931220698,0.950860322,0.966949016,0.946805724,0.835820401,0.845251687,0.905065282,0.918549998,0.91385394,0.852360232,0,0.017511317,0.55060531,0.591242502,0.662418059,0.835681456,1.023729787,1.004120653,0.903367012,0.918643841,0.913878284,0.919640839
140,LosPlanes_Site_9,Old Growth,GD Forest Reserve,Drake,LOS PLANES 09 SE,April,97.789528,8.672436,-83.699794,0,0,0,0,1019.438,1.019438,Grassland,GRA,10600.01255,10.60001255,0.207635415,0,1,0.078219439,0.921780561,0.245988032,0.751366402,0.354319212,0.63227953,0.55012065,0.44234198,0.473120767,0.521928249,0.499531716,0.480627024,0.480779839,0.48876541,0.489098317,0.329931538,0.38970522,0.236444285,0.206423658,0.340627576,0.190366512,0.314495998,0,0,0,0,0,0,0.003695942,0.003689302,0.005386859,0.002393642,0.002147162,0.002282459,1,1,0.997354434,0.986598742,0.99246263,0.995049016,0.98015874,0.969545249,0.819029855,0.626149505,0.547051234,0.50486251,0,0.274398938,0.575479517,0.715269987,0.726409552,0.719737295,0.786171852,0.828185837,1.198409027,1.180160504,1.125722604,1.07474362
141,Luna_Site_1,Secondary,Wildlife Refuge,Carate,LUNA1E,August,179.748688,8.458556,-83.460185,0,0,0,0,445.1386448,0.445138645,Secondary,SEC,1522.244882,1.522244882,0.029818073,1,0,1,0,0.838707847,0.161292153,0.813747329,0.186252671,0.166778588,0.833221412,0.816759292,0.183240708,0.802520689,0.192428622,0.737484927,0.241560126,0.650190367,0.301511787,0.546256265,0.290671842,0.279680176,0.47537686,0.269754781,0.434079467,0,0,0,0,0,0,0.002022118,0.003015946,0.002969236,0.003609009,0.006666863,0.007582005,1,1,1,1,1,1,0.994949311,0.979045053,0.951702154,0.836928107,0.755057036,0.703834248,0,0,0.441806366,0.480743445,0.450741294,0.476272115,0.525203945,0.669802108,0.80956302,0.836813801,0.884359789,0.914361959
142,Luna_Site_2,Secondary,Wildlife Refuge,Carate,LUNA2E,August,101.532417,8.46136,-83.463126,0,0,0,0,585.6219369,0.585621937,Secondary,SEC,1197.085389,1.197085389,0.023448776,1,0,1,0,1,0,0.995001171,0.004998828,0.051017318,0.948982682,0.893509011,0.106490989,0.730509991,0.267881382,0.680592596,0.314106073,0.638909681,0.33744656,0.555428007,0.31911958,0.317546322,0.473664299,0.289208174,0.443010119,0,0,0,0,0,0,0.001608627,0,0.002942085,0.004424764,0.007209915,0.008548463,1,1,1,0.999999999,1,1,0.998391373,0.994698669,0.976356241,0.874547587,0.791210621,0.732218293,0,0,0,0.031472862,0.201499849,0.339115421,0.592592768,0.639812986,0.764479232,0.831519665,0.865983168,0.905836655
143,Luna_Site_3,Grassland,Wildlife Refuge,Carate,LUNA3W,August,47.382271,8.450186,-83.462978,0,0,0,0,0,0,Old Growth,OG,1560.67464,1.56067464,0.030570844,0.321195523,0,0.365254026,0,0.560915638,0,0.724570343,0,0.011089526,0.807003281,0.84756582,0.021198725,0.896600074,0.027202373,0.855502603,0.04169802,0.592560973,0.148569014,0.454963592,0.208671946,0.221720898,0.395293627,0.220109238,0.373669799,0,0,0,0,0,0,0,0,0.00075438,0.00150843,0.002638706,0.004877025,0.321195523,0.365254026,0.560915638,0.724570343,0.818092807,0.868764545,0.923802447,0.897200623,0.741129987,0.663635538,0.617014525,0.593779037,1.043740333,1.093390297,0.975216743,0.765288037,0.644192328,0.564480354,0.430630517,0.535969192,0.714967592,0.815678305,0.894908067,0.915260014
144,Mangrove_Site_1,Mangrove,Unprotected,Mangrove,MANGROVE1NE,July,12.48369,8.792365,-83.614137,0,0,0,0,0,0,Secondary,SEC,15655.22199,15.65522199,0.306657988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143269813,0.027468731,0.315145157,0.105756612,0.151472243,0.306134807,0.153487264,0.25699841,1,0.999974045,0.70145958,0.533940945,0.450130722,0.402457362,0.318739897,0.298527379,0.406008065,0.306463551,0.268887608,0.243908546,0,0,0,0,0,0,0,0,0.170738544,0.420901769,0.45760705,0.410485674,0.067530645,0.289255,0.337606568,0.322025941,0.304045012,0.317596101,0.37923946,0.382233384,0.438183364,0.827211484,1.049209529,1.164936842
145,Mangrove_Site_10,Mangrove,Terreba-Sierpe NP,Mangrove,MANGROVE10NW,July,13.202935,8.812297,-83.564267,0,0,0,0,0,0,Secondary,SEC,18001.22969,18.00122969,0.352612111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051483386,0.009460405,0.058131564,0.090050277,0.103027297,0.145508823,1,0.923041052,0.7716551,0.744091957,0.764855454,0.778972567,0.809937359,0.836805706,0.817777979,0.790552837,0.698816701,0.547668217,0,0,0,0,0,0,0,0,0,0.060943791,0.148181841,0.24853612,0,0.2712785,0.537268719,0.568733196,0.545418218,0.528205276,0.486313782,0.44492899,0.474746171,0.702134878,1.015096684,1.34727635
146,Mangrove_Site_11,Mangrove,Terreba-Sierpe NP,Mangrove,MANGROVE11SE,July,14.641924,8.817219,-83.557932,0,0,0,0,0,0,Grassland,GRA,18647.04184,18.64704184,0.365262424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001056093,0,0.01403816,0.002998993,0.019439409,0.083650782,0.066767057,0.156817383,0.415612844,0.701058608,0.85738766,0.895537155,0.889971105,0.872057337,0.81878562,0.828198054,0.882490575,0.820217462,0.724759211,0.565523863,0,0,0,0,0,0,0,0,0.001056093,0.017037153,0.103090191,0.22358444,0.690931772,0.609291333,0.411696311,0.336604725,0.344285131,0.380717489,0.473667171,0.458788612,0.395389003,0.605162044,0.965926703,1.327365798
147,Mangrove_Site_12,Mangrove,Terreba-Sierpe NP,Mangrove,MANGROVE12NE,July,13.018264,8.81071,-83.55078,0,0,0,0,0,0,Teak,TK,18646.11615,18.64611615,0.365244291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010750551,0.004970953,0.053740261,0.016229544,0.046275115,0.175204737,0.134671834,0.210958824,1,1,0.897929756,0.775776789,0.716839396,0.736262303,0.806789951,0.829790733,0.838315288,0.771375385,0.593786515,0.488768346,0,0,0,0,0,0,0,0,0.015721504,0.069969805,0.221479852,0.345630658,0.678836399,0.609964675,0.409677447,0.334779627,0.346575745,0.382456997,0.473229922,0.458731954,0.395596214,0.604481402,0.963452632,1.327180376
148,Mangrove_Site_13,Mangrove,Terreba-Sierpe NP,Mangrove,MANGROVE13N,July,18.405931,8.815227,-83.546161,0,0,0,0,0,0,Secondary,SEC,18091.54958,18.09154958,0.354381317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012068391,0,0.070985187,0.009133614,0.047727118,0.183167057,0.108042238,0.216714039,1,1,0.848369293,0.731444379,0.755281546,0.791635138,0.863914891,0.898628907,0.837638877,0.740574429,0.583563199,0.484334205,0,0,0,0,0,0,0,0,0.012068391,0.080118801,0.230894175,0.324756277,0,0,0.3296081,0.532201406,0.595913668,0.576930237,0.490844234,0.456217877,0.507965491,0.830408215,1.259723861,1.414870625
149,Mangrove_Site_14,Mangrove,Terreba-Sierpe NP,Mangrove,MANGROVE14S,July,17.218245,8.813681,-83.536029,0,0,0,0,0,0,Secondary,SEC,18694.15895,18.69415895,0.366185364,0,0,0,0,0,0,0,0,0,0,0,0,0.020595983,0,0.013392026,0,0.088391463,0.007577558,0.208440275,0.052894948,0.111353576,0.257146945,0.142821227,0.258306961,1,0.967004196,0.807605875,0.836019932,0.859364292,0.817006293,0.81907813,0.867229097,0.736895948,0.53759048,0.450107446,0.401598793,0,0,0,0,0,0,0.020595983,0.013392026,0.095969021,0.261335223,0.368500521,0.401128188,0,0,0.425527316,0.58181693,0.556458034,0.511782161,0.397792671,0.328085173,0.548688974,0.943281806,1.279884965,1.442268669
150,Mangrove_Site_15,Mangrove,Terreba-Sierpe NP,Mangrove,MANGROVE15NE,July,20.46014,8.828896,-83.531129,0,0,0,0,0,0,Secondary,SEC,18826.96936,18.82696936,0.368786884,0,0,0,0,0,0,0.006379602,0,0,0.092440098,0.133176641,0,0.207333907,0.017083006,0.254159468,0.024500481,0.298873951,0.031882333,0.265241304,0.047580978,0.070032352,0.235556014,0.080126729,0.248061333,0,0.1209046,0.279601728,0.318427935,0.302190369,0.286083141,0.320999749,0.386064665,0.415936803,0.451368075,0.447604149,0.429213064,0,0,0,0.006379602,0.092440098,0.133176641,0.224416913,0.278659949,0.330756284,0.312822282,0.305588366,0.328188062,0,0.145006411,0.489675908,0.446211198,0.406115803,0.475902757,0.546244058,0.444403467,0.948796578,1.355900691,1.462459389,1.529124609
151,Mangrove_Site_16,Mangrove,Terreba-Sierpe NP,Mangrove,MANGROVE16SW,July,19.015009,8.838025,-83.533217,0,0,0,0,0,0,Secondary,PM,20594.89704,20.59489704,0.403417447,0.207488951,0,0.164098052,0,0.076951239,0,0.116235203,0,0,0.170407212,0.204336389,0,0.231964844,0,0.248060781,0.003075644,0.262298963,0.021925469,0.227829586,0.018405096,0.042123597,0.199784411,0.052628418,0.21547391,0.374028137,0.320286086,0.201038102,0.187660157,0.16312182,0.143837239,0.119494457,0.159949826,0.387899086,0.465409613,0.473059003,0.46368429,0.207488951,0.164098052,0.076951239,0.116235203,0.170407212,0.204336389,0.231964844,0.251136425,0.284224432,0.246234682,0.241908008,0.268102328,0,0.379045562,0.995141839,1.080179746,1.27030353,1.391400176,1.553733895,1.501363406,1.442785253,1.450310759,1.517457053,1.540232329
152,Mangrove_Site_17,Mangrove,Terreba-Sierpe NP,Mangrove,MANGROVE17S,July,17.812019,8.79627,-83.545421,0,0,0,0,0,0,Secondary,SEC,21497.90603,21.49790603,0.421105789,0,0,0,0,0,0.014036582,0,0.080123614,0.093798692,0.019567799,0.0549238,0.081103499,0.101527137,0.04696673,0.08623724,0.031972749,0.198577513,0.047487789,0.241366527,0.118712397,0.201536786,0.247412376,0.239957118,0.267513073,0.886492157,0.769955906,0.75951343,0.739218843,0.74011597,0.734901505,0.757591742,0.813693397,0.576794066,0.466774146,0.406289452,0.34757315,0,0,0.014036582,0.080123614,0.113366491,0.136027299,0.148493867,0.118209989,0.246065302,0.360078924,0.448949162,0.507470191,1.05868999,1.279451053,1.494070553,1.577642937,1.55017733,1.538051611,1.528262002,1.521091844,1.472225121,1.428158539,1.49622532,1.485520809
153,Mangrove_Site_18,Mangrove,Terreba-Sierpe NP,Mangrove,MANGROVE18 B4N,July,4.880967,8.816698,-83.583488,0,0,0,0,0,0,Secondary,SEC,16685.98226,16.68598226,0.32684875,0,0,0,0,0,0,0,0,0,0.000315289,0.009631274,0,0.004285701,0,0.0024106,0,0.002571758,0,0.072612167,0.020965159,0.066582905,0.102787889,0.082202598,0.122701374,1,1,1,1,0.999684711,0.990368726,0.987352988,0.979578328,0.877797417,0.708693426,0.557403729,0.505896414,0,0,0,0,0.000315289,0.009631274,0.004285701,0.0024106,0.002571758,0.093577326,0.169370794,0.204903972,0.35378706,0.539329615,0.605136762,0.734742629,0.803101349,0.853735403,0.808333188,0.673682766,1.214125855,1.380768618,1.445228137,1.489543077
